,0,1,2,3
10,System of a Down,rock,CUBErt,"Preflight delight 
 Defaced street lights 
 A pyramid mind fuck 
 Don't leave your seats now 
 Popcorn everywhere, canned 
 Cliche people, organs rare 
 Corn everywhere, canned 
 Cliche people, organs rare 
 Rare (repeat) 
 I want to be 
 A fallen ruby 
 Guest vibrations 
 Don't leave your seats now 
 Humans everywhere, canned 
 Cliche people, organs rare 
 Humans everywhere, canned 
 Cliche people, cannot dare 
 Dare (repeat) 
 Humans everywhere, canned 
 Cliche people, organs rare 
 Humans everywhere, canned 
 Cliche people, cannot dare 
 Humans everywhere, canned 
 Cliche people, organs rare 
 Humans everywhere, canned 
 Cliche people, cannot dare, dare, dare, dare 
 SONG MEANING: This song is about how culture is becoming dumber and dumber, with lamer and lamer cliches."
11,System of a Down,rock,Darts,"May I please remain in this space 
 For darts screech by my desires 
 May I please remain in this space 
 For darts screech by my desires 
 Art thou not human man 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Not human man art thou 
 Life threatening lifestyles 
 A hitman, a nun, lovers 
 Life threatening lifestyles 
 A hitman, a nun, lovers 
 Arise as did the gods Ninti 
 Arise as did the gods Ninti 
 Arise as did the gods Ninti and Ishkur 
 Clock men, for they will fail 
 Fear not the gods that come from the sky 
 Long not for the one who've lost their way 
 Long not for the one who've lost their way 
 Arise as did the gods Ninti 
 Arise as did the gods Ninti 
 Arise as did the gods Ninti and Ishkur, Ishkur! 
 Could you tell me? 
 I don't know 
 SONG MEANING: This song is basically saying how mankind isn't human anymore."
12,System of a Down,rock,P.L.U.C.K.,"Elimination... 
 Elimination... 
 Elimination... 
 Die! 
 Why? 
 Walk down! 
 Walk down! 
 A whole race genocide 
 Taken away all of our pride 
 A whole race genocide 
 Taken away 
 Watch them all fall down! 
 Revolution, the only solution 
 The armed response of an entire nation 
 Revolution, the only solution 
 We've taken all your shit 
 Now it's time for restitution 
 Recognition, restoration, reparation 
 Recognition, restoration, reparation 
 Watch them all fall down! 
 Revolution, the only solution 
 The armed response of an entire nation 
 Revolution, the only solution 
 We've taken all your shit 
 Now it's time for restitution! 
 The plan was mastered and called genocide (never want to see you around) 
 Took all the children and then we died (never want to see you around) 
 The few that remained were never found (never want to see you around) 
 All in a system! 
 Down! 
 Down! 
 Down! 
 Down! 
 Walk down! 
 Walk down! 
 Watch them all fall down! 
 Revolution, the only solution 
 The armed response of an entire nation 
 Revolution, the only solution 
 We've taken all your shit 
 Now it's time for restitution! 
 The plan was mastered and called genocide (never want to see you around) 
 Took all the children and then we died (never want to see you around) 
 The few that remained were never found (never want to see you around) 
 All in a system, down..."
13,System of a Down,rock,Marmalade,"Stretching, filing against her skin 
 Blessed are those who are not kin 
 In sin we breathe, in sex we tie 
 Duct tape her legs to the red sky 
 Foolsome flesh allowances 
 The pansies raided the pantry of 
 Gathering dreams, promiscuous 
 Delight, deny not the flavor 
 Custard dreams 
 Abusing, using 
 Marmalade flesh 
 Naked spread am I, am I 
 Actors of the tragic phantom 
 Extend your legs for great Saturn 
 Brown table tops scream for cover 
 At the sight of your new lover 
 If today I die and can't deny 
 The poison chosen for tonight 
 Tonight 
 Borrowed dreams, hollowed reveries 
 Metal pillows, pewter yellows 
 Furry roadkill, house on the hill 
 Pouring gravy on her thighs still 
 If today I die and can't deny 
 The poison chosen for tonight 
 Tonight"
14,System of a Down,rock,Störagéd,"The spine, a line, the fetus is mine 
 Don't forget me 
 Don't forget me 
 Don't forget me 
 Don't forget revolt 
 Revolt 
 Revolution, counterrevolution 
 Counter counterrevolution 
 The mind 
 Mind the mind that feeds the blind 
 And helps you find 
 And makes you bind 
 The game 
 Is on 
 The game is on, the game is on 
 The game is on, the game is on 
 The spine, a line the fetus is mine (x 4) 
 A life, denied 
 Comatosis, comatosis, comatosis 
 Comment on my word, define 
 My words define, my words define 
 My words define, my words define 
 The line, the line 
 Revolution, counterrevolution 
 Counter counterrevolution 
 Solution 
 Disillusioned by pollution 
 Resolution starting with the 
 Spine, a line the fetus is mine 
 The spine, a line the fetus is mine (x 7)"
15,System of a Down,rock,Prison Song,"They're trying to build a prison 
 They're trying to build a prison 
 Following the rights movements you clamped on with your iron fists 
 Drugs became conveniently available for all the kids 
 Following the rights movements you clamped on with your iron fists 
 Drugs became conveniently available for all the kids 
 I buy my crack, my smack, my bitch 
 Right here in Hollywood 
 Nearly 2 million Americans are incarcerated 
 In the prison system, prison system of the U.S. 
 (They're trying to build a prison) 
 They're trying to build a prison 
 They're trying to build a prison 
 They're trying to build a prison 
 (For you and me to live in) 
 Another prison system 
 Another prison system 
 Another prison system 
 (For you and me) 
 Minor drug offenders fill your prisons, you don't even flinch 
 All our taxes paying for your wars against the new non-rich 
 Minor drug offenders fill your prisons, you don't even flinch 
 All our taxes paying for your wars against the new non-rich 
 I buy my crack, my smack, my bitch 
 Right here in Hollywood 
 The percentage of Americans in the prison system, prison system 
 Has doubled since 1985 
 (They're trying to build a prison) 
 They're trying to build a prison 
 They're trying to build a prison 
 They're trying to build a prison 
 (For you and me to live in) 
 Another prison system 
 Another prison system 
 Another prison system 
 (For you and me) 
 For you and I 
 They're trying to build a prison 
 They're trying to build a prison 
 They're trying to build a prison 
 For you and me 
 Oh baby, you and me 
 All research and successful drug policies show that treatment should be increased 
 And law enforcement decreased while abolishing mandatory minimum sentences 
 All research and successful drug policies show that treatment should be increased 
 And law enforcement decreased while abolishing mandatory minimum sentences 
 Utilizing drugs to pay for secret wars around the world 
 Drugs are now your global policy, now you police the globe 
 I buy my crack, my smack, my bitch 
 Right here in Hollywood 
 Drug money is used to rig elections 
 And train brutal corporate-sponsored dictators around the world 
 (They're trying to build a prison) 
 They're trying to build a prison 
 They're trying to build a prison 
 They're trying to build a prison 
 (For you and me to live in) 
 Another prison system 
 Another prison system 
 Another prison system 
 (For you and me) 
 For you and I 
 They're trying to build a prison 
 They're trying to build a prison 
 They're trying to build a prison 
 For you and me 
 Oh baby, you and me"
16,System of a Down,rock,Needles,"I cannot disguise 
 All the stomach pains and the walking of the canes 
 When you do come out 
 And you whisper up to me in your life of tragedy 
 But I cannot grow 
 'Til you eat the last of me, oh, when will I be free? 
 And you, a parasite 
 Just find another host, just another fool to roast 
 'Cause you 
 My tapeworm tells me what to do 
 You 
 My tapeworm tells me where to go 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 I cannot deny 
 All the evil traits and the filling of the crates 
 When you do come out 
 And you slither up to me in your pimping majesty 
 But I cannot grow 
 Till you eat the last of me, oh, when will I be free? 
 And you, a parasite 
 Just find another host just another stool to post 
 'Cause you 
 My tapeworm tells me what to do 
 You 
 My tapeworm tells me where to go 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of me 
 I'm sitting in my room with a needle in my hand 
 Just waiting for the tomb of some old dying man 
 Sitting in my room with a needle in my hand 
 Just waiting for the tomb of some old dying man 
 You 
 My tapeworm tells me what to do 
 You 
 My tapeworm tells me where to go 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Pull the tapeworm out of your ass, hey 
 Hey 
 Hey 
 Hey 
 Hey 
 Hey, hey"
17,System of a Down,rock,Deer Dance,"Circumventing circuses 
 Lamenting in protest 
 To visible police 
 Presence sponsored fear 
 Battalions of riot police 
 With rubber bullet kisses 
 Baton courtesy 
 Service with a smile 
 Beyond the Staples Center, you can see America 
 With its tired, poor, avenging disgrace 
 Peaceful, loving youth against the brutality 
 Of plastic existence 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 A rush of words 
 Pleading to disperse 
 Upon your naked walls, alive 
 A political call 
 The fall guy accord 
 We can't afford to be neutral on a moving train 
 Beyond the Staples Center, you can see America 
 With its tired, poor, avenging disgrace 
 Peaceful, loving youth against the brutality 
 Of plastic existence 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Push them around 
 A deer dance, invitation to peace 
 War staring you in the face 
 (Dressed in black) 
 With a helmet, fierce 
 Trained and appropriate for the malcontents 
 For the disproportioned malcontents 
 The little boy smiled, it'll all be well 
 And say the little boy smiled, it'll all be well 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Pushing little children 
 With their fully automatics 
 They like to push the weak around 
 Push the weak around 
 Push the weak around 
 Push the weak around 
 They like to push the weak around"
18,System of a Down,rock,Jet Pilot,"Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 My horse 
 Is a shackled old man 
 His, his remorse 
 Was that he couldn't survey 
 The skies right before 
 Right before they went gray 
 My horse and my remorse 
 Flying over a great bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 My source 
 Is the source of all creation 
 Her discourse 
 Is that we all don't survey 
 The skies right before 
 Right before they go gray 
 My source and my remorse 
 Flying over a great bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Where were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Where were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Wired were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Where were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay 
 Where were the eyes of a horse on a jet pilot 
 One that smiled when he flew over the bay"
19,System of a Down,rock,X,"Tell the people 
 Tell the people that arrive 
 Tell the people 
 Tell the people that arrive 
 We don't need to multiply 
 We don't need to multiply 
 We don't need to multiply 
 We don't need to multiply 
 Die 
 Show your people 
 Show your people how we died 
 Show your people 
 Show your people how we died 
 We don't need to nullify 
 We don't need to nullify 
 We don't need to nullify 
 We don't need to nullify 
 No need to nullify 
 No need to nullify 
 No need to nullify 
 We don't need to nullify 
 Die 
 We don't need to 
 We don't need to 
 We don't need to 
 We don't need to 
 Ask your people 
 Ask your people what is right 
 Ask your people 
 Ask your people what is right 
 We don't need to multiply 
 We don't need to multiply 
 We don't need to multiply 
 We don't need to multiply 
 No need to multiply 
 No need to multiply 
 No need to multiply 
 We don't need to multiply"
20,System of a Down,rock,Chop Suey!,"We're rolling ""Suicide"" 
 Wake up (wake up) 
 Grab a brush and put on a little makeup 
 Hide the scars to fade away the shakeup (hide the scars to fade away the) 
 Why'd you leave the keys upon the table? 
 Here you go, create another fable 
 You wanted to 
 Grab a brush and put a little makeup 
 You wanted to 
 Hide the scars to fade away the shakeup 
 You wanted to 
 Why'd you leave the keys upon the table? 
 You wanted to 
 I don't think you trust 
 In my self-righteous suicide 
 I cry when angels deserve to die 
 Wake up (wake up) 
 Grab a brush and put on a little makeup 
 Hide the scars to fade away the (hide the scars to fade away the) 
 Why'd you leave the keys upon the table? 
 Here you go, create another fable 
 You wanted to 
 Grab a brush and put a little makeup 
 You wanted to 
 Hide the scars to fade away the shakeup 
 You wanted to 
 Why'd you leave the keys upon the table? 
 You wanted to 
 I don't think you trust 
 In my self-righteous suicide 
 I cry when angels deserve to die 
 In my self-righteous suicide 
 I cry when angels deserve to die 
 Father (father) 
 Father (father) 
 Father (father) 
 Father (father) 
 Father, into your hands I commit my spirit 
 Father, into your hands 
 Why have you forsaken me? 
 In your eyes forsaken me 
 In your thoughts forsaken me 
 In your heart forsaken me, oh 
 Trust in my self-righteous suicide 
 I cry when angels deserve to die 
 In my self-righteous suicide 
 I cry when angels deserve to die"
21,System of a Down,rock,Bounce,"Jump 
 Bounce 
 Down 
 Up 
 Jump 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Bounce 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Down 
 Pogo, pogo, pogo 
 Up 
 Pogo, pogo, pogo 
 Jump 
 Pogo 
 Bounce 
 Pogo 
 Up 
 Pogo 
 Down 
 Pogo 
 I went out on a date 
 With a girl, a bit late 
 She had so many friends 
 (Gliding through many hands) 
 I brought my pogo stick 
 Just to show her a trick 
 She had so many friends 
 (Gliding through many hands) 
 Jump 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Bounce 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Down 
 Pogo, pogo, pogo 
 Up 
 Pogo, pogo, pogo 
 Jump 
 Pogo 
 Bounce 
 Pogo 
 Up 
 Pogo 
 Down 
 Pogo 
 Unannounced Twister games 
 All players with no names 
 They lined up double quick 
 But just one pogo stick 
 Everyone gets to play 
 Runaway, exposé 
 It was so exotic 
 But just one pogo stick 
 Jump 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Bounce 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Down 
 Pogo, pogo, pogo 
 Up 
 Pogo, pogo, pogo 
 Jump 
 Pogo 
 Bounce 
 Pogo 
 Up 
 Pogo 
 Down 
 Pogo 
 Oh, I like to spread you out 
 Touching whoever's behind 
 Jump 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Bounce 
 Pogo, pogo, pogo, pogo, pogo, pogo, pogo 
 Down 
 Pogo, pogo, pogo 
 Up 
 Pogo, pogo, pogo 
 Jump 
 Pogo 
 Bounce 
 Pogo 
 Up 
 Pogo 
 Down"
22,System of a Down,rock,Forest,"Walk with me, my little child 
 To the forest of denial 
 Speak with me, my only mind 
 Walk with me until the time 
 And make the forest turn to wine 
 You take the legend for a fall 
 You saw the product 
 Why can't you see that you are my child? 
 Why don't you know that you are my mind? 
 Tell everyone in the world that I'm you 
 Take this promise to the end of you 
 Walk with me, my little friend 
 Take this promise to the end 
 Speak with me, my only mind 
 Walk with me until the end 
 And make the forest turn to sand 
 You take the legend for a fall 
 You saw the product 
 Why can't you see that you are my child? 
 Why don't you know that you are my mind? 
 Tell everyone in the world that I'm you 
 Take this promise to the end of you 
 Take this promise for a ride 
 You saw the forest, now come inside 
 You took the legend for its fall 
 You saw the product of it all 
 No televisions in the air 
 No circumcisions on the chair 
 You made the weapons for us all 
 Just look at us now 
 Why can't you see that you are my child? 
 Why don't you know that you are my mind? 
 Tell everyone in the world that I'm you 
 Take this promise to the end of you"
23,System of a Down,rock,ATWA,"Na-na-na-na-na-ah 
 Na-na-na-na-na-ah 
 Hey you see me, pictures crazy 
 All the world I've seen before me passing by 
 I've got nothing to gain, to lose 
 All the world I've seen before me passing by 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 Anymore 
 Na-na-na-na na-na-na-na na-na-na 
 Hey you are me, not so pretty 
 All the world I've seen before me passing by 
 Silent my voice, I've got no choice 
 All the world I've seen before me passing by 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 (Anymore) 
 I don't see 
 (Anymore) 
 I don't hear 
 (Anymore) 
 I don't speak 
 (Anymore) 
 I don't feel 
 Na-na-na-na na-na-na-na na-na-na 
 Na-na-na-na na-na-na-na na-na-na 
 Hey you see me, pictures crazy 
 All the world I've seen before me passing by 
 I've got nothing to gain, to lose 
 All the world I've seen before me passing by 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 You don't care about how I feel 
 I don't feel it anymore 
 (Anymore) 
 I don't see 
 (Anymore) 
 I don't hear 
 (Anymore) 
 I don't speak 
 (Anymore) 
 I don't feel"
24,System of a Down,rock,Science,"Making two possibilities a reality 
 Predicting the future of things we all know 
 Fighting off the diseased programming 
 Of centuries, centuries, centuries, centuries 
 Science fails to recognize the single most 
 Potent element of human existence 
 Letting the reins go to the unfolding 
 Is faith, faith, faith, faith 
 Science has failed our world 
 Science has failed our Mother Earth 
 Science fails to recognize the single most 
 Potent element of human existence 
 Letting the reins go to the unfolding 
 Is faith, faith, faith, faith 
 Science has failed our world 
 Science has failed our Mother Earth 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Letting the reins go to the unfolding 
 Is faith, faith, faith, faith 
 Letting the reins go to the unfolding 
 Is faith, faith, faith, faith 
 Science has failed our world 
 Science has failed our Mother Earth 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Spirit moves through all things 
 Science has failed our Mother Earth"
