,0,1,2,3
10,Kiss,rock,Parasite,"She'll always be there trying to grab a hold 
 She thought she knew me, but she didn't know 
 That I was sad and wanted her to go 
 Parasite lady 
 Parasite eyes 
 Parasite lady 
 No need to cry 
 I didn't wanna have to get away 
 I told her things I didn't want to say 
 I need her and I hope she'll understand 
 Parasite lady 
 Parasite eyes 
 Parasite lady 
 No need to cry"
11,Kiss,rock,Goin' Blind,"And I know how it's to be 
 There is nothing more for you and I 
 Some are young and some are free 
 But I think I'm goin' blind 
 'Cause I think I'm goin' blind 
 And I know how it's to be, yeah 
 Little lady, can't you see 
 You're so young and so much different than I 
 I'm 93, you're sixteen 
 Can't you see I'm goin' blind 
 'Cause I think I'm goin' blind 
 And I know how it's to be, yeah 
 'Cause I think I'm goin' blind 
 And I know how it's to be, yeah 
 You're much younger, can't you see 
 There is nothing more for you and I 
 I'm 93, you're sixteen 
 And I think I'm goin' blind 
 Yes, I think I'm goin' blind 
 And I know how it's to be, yeah"
12,Kiss,rock,Hotter Than Hell,"Come on 
 She looked good, she looked hotter than hell 
 All dressed in satins and lace 
 I looked at her and it was just too clear 
 I had to get on the case 
 I said, 
 ""Lady, oh lady, can I take you home? 
 There's just so much we could do 
 I'll take you all around the whole wide world 
 Before the evening is through."" 
 Hot, hot, hotter than hell 
 You know she's gonna leave you well done 
 Hot, hot, hotter than hell 
 Burn you like the midday sun, ow 
 I asked her why she couldn't make up her mind 
 She said, 
 ""You don't understand 
 I'd love to go, but there's something you should know."" 
 She showed me her wedding band 
 Hot, hot, hotter than hell 
 You know she's gonna leave you well done 
 Hot, hot, hotter than hell 
 She'll burn you like the midday sun, yeah 
 Hot, hot, hotter than hell 
 You know she's gonna leave you well done 
 Hot, hot, hotter than hell 
 She'll burn you like the midday sun, ow"
13,Kiss,rock,"Let Me Go, Rock 'N Roll","Rock 'n' roll 
 Baby gets tired, everybody knows 
 Your mother tells you, baby has to show 
 Yeah, yeah 
 Let me go 
 'Cause baby's got the feelin' 
 Baby wants a show 
 Baby, won't you tell me 
 Baby, rock 'n' roll, yeah, yeah 
 I never knew I needed a baby like you 
 I never knew I needed you like I do 
 Yeah, yeah 
 Let me go 
 'Cause baby's got the feelin' 
 Baby wants a show 
 Baby, won't you tell me 
 Baby, rock 'n' roll, yeah, yeah 
 You try so hard to please 
 You get me hard you know 
 Baby, won't you squeeze 
 Let me go, let me go 
 Let me go 
 'Cause baby's got the feelin' 
 Baby wants a show 
 Baby, won't you tell me 
 Baby, rock 'n' roll. yeah, yeah 
 Wooh"
14,Kiss,rock,All The Way,"(1, 2, 3, 4) 
 You've got a lot to say 
 Every night and every sunny day 
 It's the same thing you've been sayin' to me 
 Every day 
 You say it's within your heart 
 You keep repeatin' that we'll never part 
 I'm so finally glad to hear you stop 
 For a day 
 You just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way 
 You're wearin' clothes that fit you well 
 Baby, baby, you're not hard to sell 
 I'll tell you what you want to hear 
 For a day 
 So if you think you need advice 
 Just come to me, don't compromise 
 Baby, baby, you're hypnotized 
 Every day 
 And you just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way 
 Yes, you just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way 
 Yes, you just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way 
 You just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way 
 You just keep talkin' louder 
 Complain to your mother and father 
 One of these days you'll push me all the way"
15,Kiss,rock,Watchin' You,"Livin' as you do and I'm watchin' you, oh 
 And you don't really know a-just what to do, oh 
 You don't really know 
 You don't really know 
 You don't really know what to do 
 And I'm standin' here not quite aware 
 And I'm tryin' baby, tryin' not to stare 
 Ooh, 'cause everybody else is here 
 Yes, everybody else is here 
 Everybody else is here watchin' you 
 Oh! 
 Ooh, 'cause everybody else is here 
 Yes, everybody else is here 
 Everybody else is here 
 Watchin' us"
16,Kiss,rock,Mainline,"You know that it's easy, so come on and please me 
 I want you 
 I'm needin' some lovin', I'm hot like an oven 
 It's so true 
 You know what I want you to do 
 So baby, won't you let me on through, yeah 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time 
 I know you could use me, so please don't refuse me 
 Oh love me 
 You've got to start givin', and baby stop livin' 
 Above me 
 You know what I want you to do 
 So baby, won't you let me on through, whoa yeah 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time 
 You know that it's easy, so come on and please me 
 I want you 
 I'm needin' some lovin', I'm hot like an oven 
 It's so true 
 You know what I want you to do 
 So baby, won't you let me on through, yeah 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time 
 Mainline 
 Baby won't you give it to me one time"
17,Kiss,rock,Comin' Home,"It's been a month or two since I was sleepin' with you 
 I'm comin' home again 
 I've been to east and west, but baby I like best 
 The road that leads to you 
 Oh girl 
 It seems the whole wide world 
 Seems to say 
 Hotels that all look the same 
 Just seem to drive me insane 
 But I can't get away 
 Until I receive a call 
 That tells me that'll be all 
 And then I hop a plane 
 It's true 
 I'm not sure if you knew 
 I'm comin' home to you 
 Oh girl 
 It seems the whole wide world 
 Seems to say 
 Hotels that all look the same 
 Just seem to drive me insane 
 But I can't get away 
 Until I receive a call 
 That tells me that'll be all 
 And then I hop a plane 
 It's true 
 I'm not sure if you knew 
 I'm comin' home to you 
 I'm comin' home to you 
 I'm comin' home to you 
 I'm comin' home, baby"
18,Kiss,rock,Strange Ways,"Well, it's a strange way 
 The way you look at me 
 And it's a hard time 
 Time you been givin' me 
 Come on and open up 
 Open up to me 
 So you can realize 
 That I could set you free 
 Strange ways, twisted days 
 Strange ways, twisted days 
 Well, it's a strange place 
 That you've been livin' in 
 And it's a strange line 
 You've been deliverin' 
 I think I like it 
 But I'm not really sure 
 Don't wanna to fight it 
 Just wanna feel some more 
 Strange ways, twisted days 
 Strange ways, twisted days 
 Strange ways, twisted days 
 Strange ways, twisted days"
19,Kiss,rock,Room Service,"I'm feelin' low, no place to go 
 And I'm a-thinking that I'm gonna scream 
 Because a hotel all alone is not a 
 Rock and roll star's dream 
 But just when I'm about to shut the light and go to bed 
 A lady calls and asks if I'm too tired 
 Or if I'm just to dead for 
 (Room service) 
 Baby I could use a meal 
 (Room service) 
 You do what you feel 
 (Room service) 
 I take the pleasure with the pain 
 I can't say no 
 My plane's delayed and I'm afraid 
 They're gonna keep me waiting here till nine 
 Then a stewardess in a tight blue dress says 
 ""I got the time"" 
 But just as I'm about to take my coat and get my flight 
 She says 
 ""Oh please"" 
 , she's on her knees 
 And one more time before I leave I get some 
 (Room service) 
 Baby I could use a meal 
 (Room service) 
 You do what you feel 
 (Room service) 
 I take the pleasure with the pain 
 I can't say no, no 
 In my home town, I'm hangin' 'round 
 With all the ladies treatin' me real good 
 A sweet sixteen lookin' hot and mean says 
 ""I wish you would"" 
 But just as I'm about to tell her 
 ""Yes, I think I can"" 
 I see her dad, he's getting mad 
 And all the time he knows that I'm in need of 
 (Room service) 
 Baby I could use a meal 
 (Room service) 
 You do what you feel 
 (Room service) 
 I take the pleasure with the pain 
 I can't say no 
 (Room service) 
 Baby I could use a meal 
 (Room service) 
 You do what you feel 
 (Room service) 
 I take the pleasure with the pain 
 I can't say no, I can't say no 
 (Room service) 
 Baby I could use a meal 
 (Room service) 
 You do what you feel 
 (Room service) 
 I take the pleasure with the pain 
 I can't say no 
 (Room service) 
 Well maybe baby 
 (Room service)"
20,Kiss,rock,Two Timer,"She thinks she's high fashion 
 She thinks she looks divine 
 And that's what I keep tellin' her 
 I tell her all the time 
 And she tells me she likes fast cars 
 She says she likes mine the best 
 And just because of that, baby 
 You think she'd forget the rest, no, no, no 
 Just call me a three time loser 
 That's all I'll ever be 
 'Cause my baby's such a two timer 
 You know she's two timing, she's a-two timing me 
 Two timer, my baby is a two timer 
 My baby's a two timer 
 My baby's a two timer 
 My baby, she's a-two timing me, timer 
 Two timer 
 Just call me a three time loser 
 That's all I'll ever be 
 'Cause my baby's such a two timer 
 You know she's two timing, she's a-two timing me 
 Two timer, two timer 
 My baby's a two timer 
 My baby's a two timer 
 My baby, she's a-two timing me 
 Two timer 
 My baby is a two timer 
 She's nothin' but a two timer 
 It's the truth baby, you're a two timer 
 My baby is a two timer 
 My baby is a two timer"
21,Kiss,rock,Ladies In Waiting,"So you been to the market 
 And the meat looks good tonight 
 And the ladies in waiting 
 Will show you what it's all about 
 Their selection is inviting 
 They sure look hot tonight 
 And the ladies in waiting 
 Will show you what it's all about 
 And so you move on down the line 
 All the ladies are lookin' fine, so fine 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 So you move on down the line 
 All the ladies are lookin' fine 
 Their selection is inviting 
 They sure look hot tonight 
 And the ladies in waiting 
 Will show you what it's all about 
 And so you move on down the line 
 All the ladies are lookin' fine, so fine 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting 
 Ladies in waiting"
22,Kiss,rock,Getaway,"I've been tryin' to get away 
 To get away 
 To leave this old town 
 I've been tryin' to see my way 
 To see my way 
 So I won't be found 
 Many times I've felt alone 
 I've felt alone 
 But that's all behind 
 One thing I know 
 I know 
 One thing is that 
 I know I have to go 
 Got no dough 
 Should I stay or should I go 
 Gotta get away 
 Don't want to stay 
 Leavin' tomorrow by subway 
 Some people, they tell me 
 They tell me 
 I've been here too long 
 It don't compel me 
 They tell me 
 I just don't belong 
 Sometimes I wonder 
 I wonder 
 What's right or what's wrong? 
 One thing I know 
 I know 
 One thing is that 
 I know I have to go 
 Got no dough 
 Should I stay or should I go 
 Gotta get away 
 Don't want to stay 
 Leavin' tomorrow by subway 
 (I gotta get away) 
 Get away, get away, get away 
 (I gotta get away) 
 Yeah, baby get away 
 (Gotta, gotta, gotta get away) 
 Wow, just gotta get away"
23,Kiss,rock,Rock Bottom,"I can't wait a day 
 I don't care what you say 
 Oh yeah, you got to pay 
 When you hit rock bottom and you're there to stay 
 Sometimes late at night 
 I want to hold you tight 
 Oh no, you got to pay 
 Girl, you hit rock bottom and you're there to stay 
 (Rock bottom) 
 Girl, you know you oughta treat me good 
 (Rock bottom) 
 Oh, you never treat me like you should 
 Hard times got me down 
 Good times ain't around 
 Now I got the mind to say 
 Girl, you hit rock bottom and you're there to stay 
 (Rock bottom) 
 Girl, you know you oughta treat me good 
 (Rock bottom) 
 Yeah, you never treat me like you should 
 (Rock bottom) 
 Girl, you know you oughta treat me good 
 (Rock bottom) 
 Yeah, you never treat me like you should 
 (Rock bottom) 
 (Rock bottom) 
 Ow"
24,Kiss,rock,C'mon And Love Me,"She's a dancer, a romancer 
 I'm a Capricorn and she's a Cancer 
 She saw my picture in a music magazine 
 When she met me, said she'd get me 
 Touched her hips and told me that she'd let me 
 I took her hand, baby this is what I said 
 I said, 
 ""Baby, baby, don't you hesitate 
 'Cause I just can't wait 
 Lady, won't you take me down on my knees 
 You can do what you please 
 C'mon and love me"" 
 I'm a man, I'm no baby 
 And you're lookin' every inch a lady 
 You're good lookin' and you're lookin' like you should be good 
 You were distant, now you're nearer 
 I can feel your face inside the mirror 
 The lights are out and I can feel you, baby, with my hand 
 So baby, baby, don't you hesitate 
 'Cause I just can't wait 
 Lady, won't you take me down to my knees 
 You can do what you please 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Baby, baby, don't you hesitate 
 'Cause I just can't wait 
 Lady, won't you take me down on my knees 
 You can do what you please 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me 
 Come on and love me"
25,Kiss,rock,Anything For My Baby,"Anything for my baby 
 I would steal anything for my baby 
 I'd wheel and deal anything for my baby 
 Oh 
 I'm in love and it feels so good 
 'Cause I need her 
 Don't mistreat her 
 And I tell her so 
 When I saw her and she looked my way 
 I was lonely 
 She's my only 
 And I've gotta say 
 That I would steal anything for my baby 
 I'd wheel and deal anything for my baby 
 Crawl or kneel, anything for my baby 
 In the morning when I raise my head 
 She's beside me 
 She can hide me 
 When I'm feelin' low 
 If I'm thinkin' everything's all wrong 
 My girl shakes me 
 She awakes me 
 Then I really know 
 That I would steal anything for my baby 
 I'd wheel and deal anything for my baby 
 Crawl or kneel, anything for my baby 
 Don't you know that 
 I would steal anything for my baby 
 I would wheel and deal anything for my baby 
 I would crawl or kneel, anything for my baby 
 I'd do anything 
 I would give anything for my baby 
 I would die or live, anything for my baby 
 I would t-t-t-t-take or give anything for my baby 
 Yes, I would take anything for my baby 
 I would build or break anything for my baby 
 I would rob or take anything for my baby 
 I would do anything for my baby 
 I would steal anything for my baby 
 I would wheel and deal"
26,Kiss,rock,She,"She walks by moonlight 
 No one really knows 
 Enchanted starlight 
 Never goin' home 
 I know she's goin' down, goin' 
 Everybody knows 
 She's so good 
 Doin' well for others 
 She doesn't really know 
 The powers are within her 
 As she takes off her clothes 
 I know she's goin' down, goin' 
 Everybody knows 
 She's so good 
 Doin' well for others 
 She doesn't really know 
 The powers are within her 
 As she takes off her clothes 
 I know she's goin' down, goin' 
 Everybody knows 
 She's so good"
27,Kiss,rock,Love Her All I Can,"I remember the times I was lonely without her 
 Now she's mine and I spend my time dreamin' about her 
 Love her all I can and try and understand 
 The things that make her glad 
 The things that make her sad 
 I'm a lucky guy, I hardly ever cry 
 And when the world looks bad 
 She's never ever sad 
 She's so easy to please and it doesn't take money, no, no 
 We can have a good time when the skies aren't sunny 
 Ah, I love her all I can and try and understand 
 The things that make her glad 
 The things that make her sad 
 I'm a lucky guy, I hardly ever cry 
 And when the world looks bad 
 She's never ever sad 
 Wow 
 I remember the times I was lonely without her 
 Now she's mine and I spend my time dreamin' about her, oh 
 I love her all I can and try and understand 
 The things that make her glad 
 The things that make her sad 
 I'm a lucky guy, I hardly ever cry 
 And when the world looks bad 
 She's never ever sad"
28,Kiss,rock,Rock And Roll All Nite,"You show us everything you've got 
 You keep on dancin' and the room gets hot 
 You drive us wild, we'll drive you crazy 
 You say you wanna go for a spin 
 The party's just begun, we'll let you in 
 You drive us wild, we'll drive you crazy 
 You keep on shoutin', you keep on shoutin' 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 You keep on saying you'll be mine for a while 
 You're lookin' fancy and I like your style 
 You drive us wild, we'll drive you crazy 
 You show us everything you've got 
 Baby, baby, that's quite a lot 
 And you drive us wild, we'll drive you crazy 
 You keep on shoutin', you keep on shoutin' 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day 
 I wanna rock and roll all nite and party every day"
29,Kiss,rock,Detroit Rock City,"I feel uptight on a Saturday night 
 Nine o'clock, the radio's the only light 
 I hear my song and it pulls me through 
 Comes on strong, tells me what I gotta do 
 I got to 
 (Get up!) 
 Everybody's gonna move their feet 
 (Get down!) 
 Everybody's gonna leave their seat 
 You gotta lose your mind in Detroit Rock City 
 (Get up!) 
 Everybody's gonna move their feet 
 (Get down!) 
 Everybody's gonna leave their seat 
 Getting late, I just can't wait 
 Ten o'clock and I know I gotta hit the road 
 First I drink, then I smoke 
 Start the car and I try to make the midnight show 
 (Get up!) 
 Everybody's gonna move their feet 
 (Get down!) 
 Everybody's gonna leave their seat 
 Movin' fast, down 95 
 Hit top speed but I'm still movin' much too slow 
 I feel so good, I'm so alive 
 Hear my song playin' on the radio 
 It goes 
 (Get up!) 
 Everybody's gonna move their feet 
 (Get down!) 
 Everybody's gonna leave their seat 
 Twelve o'clock, I gotta rock 
 There's a truck ahead, lights starin' at my eyes 
 Oh my God, no time to turn 
 I got to laugh 'cause I know I'm gonna die 
 Why? 
 (Get up!) 
 Everybody's gonna move their feet 
 (Get up!) 
 Everybody's gonna leave their seat"
30,Kiss,rock,King Of The Night Time World,"It's so sad, livin' at home 
 Far from the city and the midnight fun 
 It's so bad, goin' to school 
 So far from me and the dirty things that we've done 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 It's so fine, lovin' with ease 
 Far from the house and the family fights 
 It's so fine, bein' with you 
 Bein' with me makes everything all right 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 It's so sad, you're not content 
 Far from the music and the neon glow 
 Ain't you glad we got the time 
 Far from our folks, they'll never ever know 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 I'm the King, I'm the King 
 I'm the King, I'm the King 
 I'm the King, I'm the King 
 I'm the King, I'm the King 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 I'm the King of the Night Time World 
 And you're my Midnight Queen 
 I'm the King of the Night Time World 
 Come live your secret dream 
 I'm the King of the Night Time World"
31,Kiss,rock,God Of Thunder,"You've got something about you 
 You've got something I need 
 Daughter of Aphrodite 
 Hear my words and take heed 
 I was born on Olympus 
 To my father a son 
 I was raised by the demons 
 Trained to reign as the one 
 God Of Thunder 
 And rock and roll 
 The spell you're under 
 Will slowly rob you of your virgin soul 
 I'm the lord of the wastelands 
 A modern day man of steel 
 I gather darkness to please me 
 And I command you to kneel before the 
 God Of Thunder 
 And rock and roll 
 The spell you're under 
 Will slowly rob you of your virgin soul 
 I am the lord of the wastelands 
 A modern day man of steel 
 I gather darkness to please me 
 And I command you to kneel before the 
 God Of Thunder 
 And rock and roll 
 The spell you're under 
 Will slowly rob you of your virgin soul"
32,Kiss,rock,Great Expectations,"You're sittin' in your seat 
 And then you stand and clutch your breast 
 Our music drives you wild along with the rest 
 You watch me singing this song 
 You see what my mouth can do 
 And you wish you were the one I was doing it to 
 And you watch me playin' guitar 
 And you feel what my fingers can do 
 And you wish you were the one I was doing it to 
 Well, listen 
 You've got great expectations 
 You've got great expectations 
 You're dying to be seen 
 And you wave and call my name 
 But in the din it seems that I'm a million miles away 
 You watch me beatin' my drum 
 And you know what my hands can do 
 And you wish you were the one I was doing it to 
 Well, listen 
 You've got great expectations 
 You've got great expectations 
 You've got great expectations 
 Then you feels these eyes from the stage 
 And you see me staring at you 
 And you hear between the lines, my voice is calling to you 
 Well, listen 
 (You've got great expectations) 
 (You've got great expectations) 
 (You've got great expectations) 
 Do you want to play the role? 
 (You've got great expectations) 
 You'd even sell me your soul 
 You've got great expectations 
 You've got great expectations 
 You've got great expectations, do you want to play the role? 
 You've got great expectations, you'd even sell me your soul 
 You've got great expectations, as long as you can play the role 
 You've got great expectations"
