,0,1,2,3
10,Rage Against The Machine,rock,People Of The Sun,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
11,Rage Against The Machine,rock,Bulls On Parade,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
12,Rage Against The Machine,rock,Vietnow,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
13,Rage Against The Machine,rock,Revolver,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
14,Rage Against The Machine,rock,Snakecharmer,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
15,Rage Against The Machine,rock,Tire Me,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
16,Rage Against The Machine,rock,Down Rodeo,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
17,Rage Against The Machine,rock,Without A Face,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
18,Rage Against The Machine,rock,Wind Below,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
19,Rage Against The Machine,rock,Roll Right,"Check on two, one two 
 Lick off the shot my stories shock ya like Ellison 
 Main line adrenaline Gaza to Tienanmen 
 From the basement I'm dwellin' in 
 I cock back the sling to stone a settler 
 And breaks him off clean, call me the upsetter 
 Here comes the hands on the leashes 
 The cross, the capital, the pale families 
 The fear and the mouthpieces 
 The single sista lynch, the cell doors crash 
 And the master's drums echo, echo, echo, echo, echo, echo 
 Roll right, roll call 
 But now we're alright, we're all calm 
 Roll right, roll call 
 And now we're alright, we're all calm 
 This hits like fists bomb with the left and don't miss 
 With the sickest stilo I spark fear like pigs in the park 
 Head crack, I hijack the papers 
 The vapors caught fire up in your mind 
 Come back rewind one time 
 Here comes the hands on the leashes 
 The cross, the capital, the pale families 
 The fear and the mouthpieces 
 The single sista lynch, the cell doors crash 
 And the master's drums echo, echo, echo, echo, echo, echo 
 Roll right, roll call 
 We're alright, we're all calm 
 Roll right, roll call 
 We gotta take 'em to tha seventh level 
 We gotta take 'em to tha seventh level 
 For their lives and my lives were never settled 
 Come on, don't freeze when zero hour comes 
 Come on, come on, don't freeze when zero hour comes 
 Come on 
 Send 'em to the seventh level 
 Send 'em to the seventh level 
 Send 'em to the seventh level 
 Send 'em to the seventh level 
 For their lives and my lives were never settled"
20,Rage Against The Machine,rock,Year Of Tha Boomerang,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
21,Rage Against The Machine,rock,No Shelter,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
22,Rage Against The Machine,rock,Bullet In The Head (live),"Zack De La Rocha: 
 This song is called ""A Bullet in ya head"". 
 This time the bullet cold rocked ya 
 Yeah! 
 A yellow ribbon instead of a swastika 
 Nothin' proper about ya propaganda 
 Fools follow rules when the set commands ya 
 They said it was blue 
 When ya blood was red yeah 
 That's how ya got a bullet blasted through ya head 
 Blasted through ya head 
 Blasted through ya head 
 I give a shout out to the living dead 
 Who stood and watched as the feds cold centralised 
 So serene on the screen 
 You was mesmerised 
 Cellular phones 
 Soundin' a death tone 
 Corporations cold 
 Turn ya to stone 
 Before ya realise 
 They load the clip in omnicolour 
 Said they pack the 9, they fire it at prime time 
 The sleeping gas, every home was like Alcatraz 
 And mutha fuckas lost their minds 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Yeah! 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Zack De La Rocha: 
 Check this shit out! 
 Uh! 
 (Guitar solo) 
 Zack De La Rocha: 
 Yeah this has got a funk! 
 Uh! 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Yeah! 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Now check-a, check-a, check it out 
 They load the clip in omnicolour 
 They pack the 9, they fire it at prime time 
 The sleeping gas, every home was like Alcatraz 
 And mutha fuckas lost their minds 
 No escape from the mass mind rape 
 Play it again jack and then rewind the tape 
 And then play it again and again and again 
 Until ya mind is locked in 
 Believin' all the lies that they're tellin' ya 
 Buyin' all the products that they're sellin' ya 
 They say jump and ya say how high 
 Ya brain-dead? 
 Ya gotta fuckin' bullet in ya head? 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Yeah! 
 Just victims of the in-house drive-by 
 They say jump, you say ""How high?"" 
 Uggh! 
 Standin' in line 
 Believin' the lies 
 Bowin' down to the flag 
 Gotta bullet in ya head 
 Am I standin' in line? 
 Am I believin' the lies? 
 I'm bowin' down to the flag 
 I've got a bullet in my head 
 A bullet in ya head (8 times, building to a shout) 
 A bullet in ya head (7 times, shouted/screamed) 
 Ya gotta bullet in ya fuckin' head! 
 Yeah! 
 Yeah! (Sustained to end of drum roll)"
23,Rage Against The Machine,rock,Intro (Black Steel In The Hour Of Chaos),"I got a letter from the government 
 The other day 
 I opened and read it 
 It said they were suckers 
 They wanted me for their army or whatever 
 Picture me givin' a damn - I said never 
 Here is a land that never gave a damn 
 About a brother like me and myself 
 Because they never did 
 I wasn't wit' it, but just that very minute... 
 It occurred to me 
 The suckers had authority 
 Cold sweatin' as I dwell in my cell 
 How long has it been? 
 They got me sittin' in the State Pen 
 I gotta get out - but that thought was thought before 
 I contemplated a plan on the cell floor 
 I'm not a fugitive on the run 
 But a brother like me begun - to be another one 
 Public enemy servin' time - they drew the line y'all 
 To criticize me for some crime - nevertheless 
 They could not understand that I'm a black man 
 And I could never be a veteran 
 On the strength, the situation's unreal 
 I got a raw deal, Zack 
 So I'm goin' for the steel"
24,Rage Against The Machine,rock,Zapata's Blood,"Zapata's blood 
 Wasn't spilled in vain 
 So now your moves pullin' moves pullin' 
 Moves pullin' moves pull 
 Wage war wage war 
 To reclaim their name 
 Zapata's blood 
 Wasn't spilled in vain 
 So now your moves pullin' moves pullin' 
 Moves pullin' moves pull 
 Wage war wage war 
 To reclaim there terrain! 
 On January 1st, 1994 
 The indigenous farmers of Southern Mexico 
 Declared war on an unjust 
 And illegitimate government 
 Out of the depths of the most wild, the most poor 
 Came a just arms struggle 
 For democracy, justice and liberty 
 And it won't stop until that 
 65 year old dictatorshipt 
 The Partido Revolucionario Institucional is buried in the ground and 
 The people's voice is heard once again. 
 Yeah 
 So check it out 
 On January 1st of '94 they became known as the Zapatista movement 
 And they have a saying 
 And I want you all to sing along with me real quick 
 It goes somthing like this 
 It goes, 
 Everything For Everyone And Nothing For Ourselves (repeat 8x)"
25,Rage Against The Machine,rock,Hadda Be Playing On The Jukebox,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
26,Rage Against The Machine,rock,Fuck Tha Police,"Good Evening, 
 We want to just quickly send a nice friendly message 
 To uh, Fraternal Order of Police in Philadelphia. 
 Here's something nice and friendly, 
 Here's something nice and friendly, 
 Here's something nice and friendly, 
 And it goes something like this. 
 Fuck tha police, 
 Comin' straight from the underground. 
 Young nigga got it bad 'cause I'm brown, 
 And not the other color so police think, 
 They have the authority to kill a minority. 
 Fuck that shit, 'cause I ain't tha one, 
 For a punk mutha fucka with a badge and a gun, 
 To be beatin' on, and throwin' in jail. 
 We could go toe to toe in the middle of a cell. 
 Fuckin' with me 'cause I'm a teenager, 
 With a little bit of gold and a pager. 
 Searchin my car, lookin' for the product. 
 Thinkin' every nigga is sellin narcotics. 
 You'd rather see me in the pen, 
 Then me and Lorenzo chilling in the Benzo. 
 Beat tha police outta shape, 
 And when I'm finished, bring the yellow tape, 
 To mark off the scene of the slaughter. 
 No controller, bread and water. 
 A young nigga on a warpath, 
 And when I'm finished, it's gonna be a bloodbath, 
 Of cops, dyin' in L. A. 
 Yo, I got somethin' to say. 
 Fuck the police, 
 Comon! Off, What? 
 Fuck the police, 
 Yeah! 
 Comon! 
 Fuck tha police, 
 Yeah. 
 Fuck The police, 
 Comin' straight from the underground. 
 Young nigga got it bad 'cause I'm brown, 
 And not the other color so police think, 
 They have the authority to kill a minority. 
 Fuck that shit, 'cause I ain't tha one, 
 For a punk mutha fucka with a badge and a gun, 
 To be beatin' on, and throwin' in jail. 
 We could go toe to toe in the middle of a cell. 
 Fuckin' with me 'cause I'm a teenager, 
 With a little bit of gold and a pager. 
 Searchin my car, lookin' for the product. 
 Thinkin' every nigga is sellin narcotics. 
 You'd rather see me in the pen, 
 Then me and Lorenzo chilling in the Benzo. 
 Beat tha police outta shape, 
 And when I'm finished, bring the yellow tape, 
 To mark off the scene of the slaughter. 
 No controller, bread and water. 
 I don't know if they fags or what, 
 Search a nigga down and grabbin in the nuts. 
 And on the other hand, without a gun they can't get none. 
 But don't let it be a black and a white one. 
 'Cause they slam ya down to the street top, 
 Black police showin out for the white cop. 
 Yeah, my brothas will swarm, 
 On any mutha fucka in a blue uniform. 
 Just 'cause we in Washington D.C, punk police are afraid of me. 
 Hey! 
 Punk on a warpath, 
 And when I'm finished, it's gonna be a bloodbath, 
 Of cops, dyin' in L. A. 
 Hey yo, We got somethin' to say. 
 Fuck the police, 
 Comon, sing that shit, 
 Right now, 
 Comon! 
 Comon! 
 One more time, 
 Here we go, here we go, 
 Comon! 
 One More, We gotta do it, right now, 
 Yeah, 
 Check it out."
27,Rage Against The Machine,rock,Darkness Of Greed,"Greed 
 Causing innocent blood to flow 
 Entire culture, lost in the overthrow 
 They came to seize and take whatever they please 
 Then all they gave back was death and disease 
 My people were left with no choice but to decide 
 To conform to a system, responsible for genocide 
 Responsible for genocide 
 Responsible for genocide 
 AIDS is killing the entire African nation 
 And a vaccine is still supposedly under preparation 
 But these governments, they don't mind the procrastination 
 They say ""We'll kill them off, take their land and go there for vacation"" 
 My people's culture was strong, it was pure 
 And if not for that white greed, it would've endured 
 My people were left with no choice but to decide 
 To conform to a system 
 Their minds enslaved, their souls encaged 
 I feel the rage 
 Its brutality can never be undone 
 But the sun is not yet set 
 The bass and drums and microphones a threat 
 That's when ya investigate the crimes from the inside 
 And see that they're responsible for genocide 
 Responsible for genocide 
 Responsible for genocide 
 You jam your culture down my throat 
 Say I'm inferior when I find that I choke 
 Ya fill my mind with a false sense of history 
 And then you wonder why I have no identity? 
 Well, I'll strike a match and it'll catch and 
 Spread the insight we need 
 A tiny fire, burning bright 
 Shedding light on the darkness of greed 
 A yes yes y'all, and ya don't stop 
 Shedding light on the darkness of greed 
 A yes yes y'all, and ya don't stop 
 Shedding light on the darkness of greed"
28,Rage Against The Machine,rock,Clear The Lane,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
29,Rage Against The Machine,rock,The Ghost Of Tom Joad,"Man walks along the railroad track 
 He's goin' someplace and there's no turnin' back 
 The Highway Patrol chopper comin' up over the ridge 
 Man sleeps by a campfire under the bridge 
 The shelter line stretchin' around the corner 
 Welcome to the New World Order 
 Families sleepin' in their cars out in the southwest 
 No job, no home, no peace, no rest 
 No rest 
 And the highway is alive tonight 
 Nobody's foolin' nobody as to where it goes 
 I'm sitting down here in the campfire light 
 Searchin' for the ghost of Tom Joad 
 He pulls his prayer book out of a sleepin' bag 
 The preacher lights up a bud and takes a drag 
 He's waitin' for the time when the last shall be first and the first shall be last 
 In a cardboard box 'neath the underpass 
 With a one way ticket to the promised land 
 With a hole in your belly and a gun in your hand 
 Lookin' for a pillow of solid rock 
 Bathin' in the cities' aqueducts 
 Rock 
 And the highway is alive tonight 
 Nobody's foolin' nobody as to where it goes 
 I'm sittin' down here in the campfire light 
 With the ghost of old Tom Joad 
 Now Tom Said; ""Ma, whenever ya see a cop beatin' a guy 
 Wherever a hungry newborn baby cries 
 Wherever there's a fight against the blood and hatred in the air 
 Look for me ma, I'll be there. 
 Wherever somebody's strugglin' for a place to stand 
 For a decent job or a helpin' hand 
 Wherever somebody is strugglin' to be free 
 Look in their eyes ma, you'll see me 
 You'll see me 
 You'll see me 
 You'll see me 
 You'll see me 
 You'll see me 
 You'll see me 
 You'll see me 
 You'll see me!"" 
 Rock 
 And the highway is alive tonight 
 Nobody's foolin' nobody as to where it goes 
 I'm sittin' down here in the campfire light 
 With the ghost of Tom Joad"
30,Rage Against The Machine,rock,Testify,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
31,Rage Against The Machine,rock,Guerrilla Radio,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
32,Rage Against The Machine,rock,Calm Like A Bomb,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
33,Rage Against The Machine,rock,Mic Check,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
34,Rage Against The Machine,rock,Sleep Now In The Fire,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
35,Rage Against The Machine,rock,Born Of A Broken Man,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
36,Rage Against The Machine,rock,Born As Ghosts,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
37,Rage Against The Machine,rock,Maria,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
38,Rage Against The Machine,rock,Voice Of The Voiceless,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
39,Rage Against The Machine,rock,New Millennium Homes,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
40,Rage Against The Machine,rock,Ashes In The Fall,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
41,Rage Against The Machine,rock,War Within A Breath,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
42,Rage Against The Machine,rock,Microphone Fiend,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a 
 random page 
 ?"
43,Rage Against The Machine,rock,Pistol Grip Pump,"Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 I was raised in the hood called what the diff 
 Where the brothers in the hood be chivalrous 
 So I rest defense on my ligaments 
 Pistol grip pump on my lap, riskin' it 
 Full life living it, never giving it back 
 Too late for slipping, so slack up 
 On my lap its on your lips so trap shut 
 A steel dick more flick for pump but 
 All I'm saying ain't no question who the man is 
 In my civic or in this show biz 
 I drill the fool, kill the fool 
 Come on what you say? 
 I think I can take care of all you motherfuckers don't delay right away 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times, right? 
 Cause tricks be out for your blindside 
 Never understood it, but remember I showed you 
 That in these times you gotta look over your shoulder, strap 
 Well that ain't nothin' but the intent of gettin' high 
 And a cop giving you shit for just passing you by 
 If your ever in trouble or on the double best to call your pals 
 If you ain't got none now, sucker 
 They gotta know you styles around me 
 Weren't we getting along? We're family, we better be 
 We got your back, we got your back, kid 
 Just don't be pointing one of them guns (all right, man) 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas' shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas shit, but they can't be fucking with mine 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 Pistol grip pump on my lap at all times 
 They can be fucking with other niggas shit, but they can't be fucking with mine"
44,Rage Against The Machine,rock,Kick Out The Jams,"We gotta kick 'em out 
 Well I feel pretty good 
 And I guess that I could 
 Get crazy now, baby 
 'Cause we all got in tune 
 When the dressing room got hazy 
 I know how you want it, 
 Hot, sweet, and tight 
 The girls can't stand it 
 When you do it right 
 When they're up on the stand 
 And then they kick out the jams 
 Kick out the jams 
 I gotta kick 'em out 
 Yeah I'm startin' to sweat 
 You know my shirt's all wet 
 What a feelin' now baby 
 And the sound that abounds and 
 Resounds and rebounds 
 Straight off of the ceiling 
 You gotta have it, baby 
 You can't do without 
 When you get that feelin' 
 You've got take'em out 
 Put that mic in my hand 
 And let me kick out the jams 
 Yes, kick out the jams 
 We gotta kick 'em out 
 So you got to give it up 
 You know you can't get enough 
 Miss Mackenzie 
 Cause it gets in your brain 
 It drives you insane 
 With the frenzy 
 The wigglin' guitars and 
 The crash of the drums 
 You'll wanna keep on rocking 
 Till the morning comes 
 Let me be who I am 
 And let me kick out the jams 
 Yeah, kick out the jams 
 I done kick 'em out"
45,Rage Against The Machine,rock,Renegades Of Funk,"No matter how hard you try, you can't stop us now 
 No matter how hard you try, you can't stop us now 
 We're the renegades of this atomic age 
 This atomic age of renegades 
 Renegades of this atomic age 
 This atomic age of renegades 
 Since the prehistoric ages and the days of ancient Greece 
 On down through the Middle Ages 
 Planet earth kept going through changes 
 And then the renaissance came 
 And times continued to change 
 Nothing stayed the same, but there were always renegades 
 Like Chief Sitting Bull, Tom Paine 
 Doctor Martin Luther King, Malcolm X 
 They were renegades of their time and age 
 So many renegades 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 From a different solar system many many galaxies away 
 We are the force of another creation 
 A new musical revelation 
 And we're on this musical mission to help the others listen 
 And groove from land to land singing electronic chants like 
 Zulu nation 
 Revelation 
 Destroy all nations 
 Destroy all nations 
 Destroy all nations 
 Destroy all nations 
 Destroy all nations 
 Destroy all nations 
 Now renegades are people with their own philosophies 
 They change the course of history 
 Everyday people like you and me 
 We're the renegades, we're the people with our own philosophies 
 We change the course of history 
 Everyday people like you and me c'mon! 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're poppin', sockin', rockin' put a side of hip-hop 
 Because where we're goin' there ain't no stoppin' 
 Poppin', sockin', rockin' put a side of hip-hop 
 Because where we're goin' there ain't no stoppin' 
 Poppin', an' sockin', an' rockin', an puttin' a side of hip-hop 
 Because we're, poppin', sockin', rockin' put a side of hip-hop 
 Poppin', sockin', rockin' put a side of hip-hop 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're teachers of the funk 
 And not of empty popping 
 We're blessed with the Force and the sight of electronics 
 With the bass, and the treble 
 The horns and our vocals 
 'Cause every time we pop into the beat we get fresh 
 C'mon 
 There was a time when our music 
 Was something called the big street beat 
 People would gather from all around 
 To get down to the big sound 
 You had to be a renegade those days 
 To take a man on the dance floor 
 Say jam sucka (jam sucka) 
 Say jam sucka (jam sucka) 
 Say groove, sucka (groove sucka) 
 Now groove, sucka (groove sucka) 
 Say dance, sucka (dance sucka) 
 Say dance, sucka (dance sucka) 
 Say move, sucka (move sucka) 
 Now move, sucka (move sucka) 
 Say jam sucka (jam sucka) 
 Say jam sucka (jam sucka) 
 Say groove, sucka (groove sucka) 
 Now groove, sucka (groove sucka) 
 Say dance, sucka (dance sucka) 
 Say dance, sucka (dance sucka) 
 Say move, sucka (move sucka) 
 Now move, sucka (move sucka) 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk 
 We're the Renegades of Funk"
46,Rage Against The Machine,rock,Beautiful World,"It's a beautiful world we live in 
 A sweet romantic place 
 Beautiful people everywhere 
 The way they show they care 
 Makes me want to say 
 It's a beautiful world 
 Oh a beautiful world 
 For you 
 It's a wonderful time to be here 
 It's nice to be alive 
 Wonderful people everywhere 
 The way they comb their hair 
 Makes me want to say 
 It's a wonderful place 
 Oh what a wonderful place 
 For you (5 times) 
 Not me"
47,Rage Against The Machine,rock,I'm Housin',"Coolin' on the scene like a horse in a stable 
 A brother got ill and tried to snatch a fat cable 
 I stepped back, like it wasn't no thing 
 I punched him in the jaw with the fat gold ring 
 I had an ace in the hole when it came to that 
 Yo Z you was packin'? You know was strapped 
 Posse kept rollin' it was hard to get with 'em 
 So I stepped back, and unbuttoned my Lee denim 
 They kept coming, just like I figured 
 So I stepped back, and started sprayin niggaz 
 What a way to go out, out like a sucker 
 But I'm on track, like a Long Island train 
 That can head up your mission, suckers who be dissing 
 Always on my jock like a snake always hissing 
 Grabbing and tapping me like Luther Vandross 
 Take me to the bar for the drink and make a toast 
 Givin' best wishes to the best MC 
 And when the spot is blown and yo you know it's me 
 Because I'm housin 
 'Cause I'm housin 
 Because I'm housin 
 'Cause I'm housin 
 Because I'm housin 
 Because I'm housin 
 Relate to the matter as I drop the bomb 
 'Cause I'm housin 
 Relate to the matter as I drop the bomb 
 'Cause I'm housin 
 Relate to the matter as I drop the bomb 
 'Cause I'm housin 
 Relate to the matter as I drop the bomb 
 Coolin' at a party, no better yet disco 
 Head feelin' mellow from a bottle of Cisco 
 Move... 
 To crush and fry a sucker MC like crisco 
 Gimme the cue, check one two 
 Don't try to come off on me, because you doo-doo 
 You treatin me the Z to the D, like a stepchild 
 Let me tell you homeboy you're livin' foul 
 MC's, you know who you are 
 On the bandwagon Why Z? 'Cause you a star 
 This is the year when the joker's are wild 
 When a fag can't hack it and try to bite your style 
 I get hip to the scheme, before it happens 
 If it gets wild, then I start cappin 
 But for now, since everything's calm 
 Relate to the matter as I drop the bomb 
 Because I'm housin 
 'Cause I'm housin 
 'Cause I'm housin 
 'Cause I'm housin 
 Because I'm housin 
 C'mon 
 Relate to the matter as I drop the bomb 
 'Cause I'm housin 
 Relate to the matter as I drop the bomb 
 'Cause I'm housin 
 Relate to the matter as I drop the bomb 
 Because I'm housin 
 Relate to the matter as I drop the bomb 
 Because I'm housin 
 Relate to the matter, relate to the matter, relate to the matter as I drop the bomb ('cause I'm housin) 
 Relate to the matter, relate to the matter, relate to the matter as I drop the bomb ('cause I'm housin) 
 Relate to the matter, relate to the matter, relate to the matter as I drop the bomb ('cause I'm housin) 
 Relate to the matter, relate to the matter, relate to the matter as I drop the bomb ('cause I'm housin) 
 'Cause I'm housin 
 'Cause I'm housin 
 'Cause I'm housin"
