,0,1,2,3
10,Slayer,metal,Chemical Warfare,"Frantic minds are terrified 
 Life lies in a grave 
 Silent death rides high above 
 On the wings of revelation 
 Multi death from chemicals 
 Arrogance has won 
 Annihilation must be swift 
 Destroy without destruction 
 Gods on the throne must be watching from hell 
 Awaiting the mass genocide 
 Soldiers defeated by death from a smell 
 Bodies lie dormant, no life 
 Rising new souls on the lands where they fell 
 Demons not ready to die 
 Nothing to see where the sleeping souls lie 
 Chemical warfare 
 Artificial fucking peace 
 Line up in a death row 
 Generals in their slow defeat 
 Diminished from this hell 
 Banished from the dying world 
 The lords of hell await 
 Dogs of war are helpless prey 
 To immortality 
 Gods on the throne must be watching from hell 
 Awaiting the mass genocide 
 Soldiers defeated by death from a smell 
 Bodies lie dormant, no life 
 Rising new souls on the lands where they fell 
 Demons not ready to die 
 Nothing to see where the sleeping souls lie 
 Chemical warfare! 
 Fuck it up! 
 Liquidate 
 The torture kills the troops that try to fight 
 Terminate 
 Human pesticide bring days of doom 
 Mist falls 
 The deadly gas that brings them to their knees 
 Sacrifice 
 Steal the soul and send his corpse to hell 
 Hahahahahaha 
 Mummified regions lying in dust 
 Fall victim to this game 
 Petrified corpses bathing in rust 
 Taken without being blamed 
 Falsified spirits, farther they fall 
 Soon they will join us in hell 
 See the sky burning, the gates are ablaze 
 Satan awaits, eager to merge 
 Gods on the throne must be watching from hell 
 Awaiting the mass genocide 
 Soldiers defeated by death from a smell 
 Bodies lie dormant, no life 
 Rising new souls on the lands where they fell 
 Demons not ready to die 
 Nothing to see where the sleeping souls lie 
 Chemical warfare 
 Warfare!"
11,Slayer,metal,Captor Of Sin,"Harlots of Hell, spread your wings 
 As I penetrate your soul 
 Feel the fire shoot through your body 
 As I slip into your throne 
 Cast aside, do as you will 
 I care not how you plead 
 Satan's child now stalks the earth 
 Born from my demon seed 
 Hot winds of Hell 
 Burns in my wake 
 Death is what you pray 
 Behold, captor of sin 
 Infernal slaves of manipulation 
 Captive of my vice 
 Abandon God, the helpless one 
 To relieve you of your plight 
 Subversive action will not help 
 It will strengthen me 
 I see decline in your every move 
 Death your final plea 
 Hot winds of Hell 
 Burns in my wake 
 Death is what you pray 
 Behold, captor of sin 
 Your skin turns to leather 
 I ignite your timid blood 
 You feel my lethal touch 
 As I grasp your weary soul 
 I'll take you down into the fire"
12,Slayer,metal,Haunting The Chapel,"The holy cross, symbol of lies 
 Intimate the lives of Christian born 
 Speak of death, the words of hate 
 Anticipation grows amongst the dead 
 Hell has seen, the priests attempt 
 To bring forth their lord of the cross 
 Strike of twelve, rise the dead 
 The chapel comes under attack 
 The ghosts of sin torment the priests 
 Their altar will soon be destroyed 
 Heaven's palace turning black 
 The church now belongs to the dead 
 Blackened magic infest with lust 
 Lucifer rules supreme 
 The crystal ball shows unknown fate 
 The last thing that's heard is the screams 
 Ghosts from hell invade this feeble shrine 
 Heaven's holy house will fall in time 
 Satan's morbid soldiers chant in lust 
 Destruction of the church, we'll burn the cross 
 Attacking angels as they pray to God 
 Tormented preachers hail the twisted cross 
 Haunting the chapel, Hell's demons prevail 
 Death has come, the house of God has failed"
13,Slayer,metal,Aggressive Perfector,"Follow me, I'll lead the way, Your fears will soon overtake 
 Hide your infinite tears inside, It seeks your smallest break 
 Screaming as if nothing helps, You press on to survive 
 Playing out the fantasies of a force that keeps you alive 
 He'll have you down on your knees 
 You play his fatal game 
 He'll satisfy your every need 
 You'll never be the same 
 Take my hand, I'll show you how 
 You've just one life to live 
 The road you're on goes straight to hell 
 Your life is yours to give 
 His fantasies of all of you are much too great to see 
 This world your living is so unreal, Perfected just for me 
 He'll have you down on your knees 
 You play his fatal game 
 He'll satisfy your every need 
 You'll never be the same"
14,Slayer,metal,Hell Awaits,"Backwards: 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us, join us, join us, join us 
 Join us 
 Welcome back 
 (Join us, join us) 
 Existing on damnation's edge the priest had never known 
 To witness such a violent show of power overthrown 
 Angels fighting aimlessly still dying by the sword 
 Our legions killing all in sight to get the one called Lord 
 The Gates of Hell lie waiting as you see 
 There's no price to pay just follow me 
 I can take your lost soul from the grave 
 Jesus knows your soul cannot be saved 
 Crucify your so called Lord, he soon shall fall to me 
 Your souls are damned, your God has fell to slave for me eternally 
 Hell awaits 
 The reaper guards the darkened gates that Satan calls his home 
 The demons feed the furnace where the dead are free to roam 
 The lonely children of the night there's seven ways to go 
 Each leading to the burning hole that Lucifer controls 
 Priests of Hades seek the sacred star 
 Satan sees the answer lies not far 
 Zombies screaming, souls cry out to you 
 Satanic law prevails, your life is through 
 Pray to the moon when it is round 
 Death with you shall then abound 
 For what you seek for can't be found 
 In sea or sky or underground 
 Now I have you deep inside my everlasting grasp 
 The seven bloody Gates of Hell is where you'll live your last 
 Warriors from Hell's domain will bring you to your death 
 The flames of Hades burning strong, your soul shall never rest 
 The Gates of Hell lie waiting as you see 
 There's no price to pay, just follow me 
 I can take your lost soul from the grave 
 Jesus knows your soul cannot be saved 
 Sacrifice the lives of all I know, they soon shall die 
 Their souls are damned to rot in Hell and keep the fire growing deep inside 
 Hell awaits"
15,Slayer,metal,Kill Again,"Lurking in the dismal fog 
 Hungry for your blood 
 Seeking harmless victims 
 Satisfy my needs 
 Schizophrenic lunatic 
 Uncontrolled desire 
 Rape and ravage lady fair 
 Pledged to die 
 No apparent motive 
 Just kill and kill again 
 Survive my brutal thrashing 
 I'll hunt you till the end 
 My life's a constant battle 
 The rage of many men 
 Homicidal maniac... 
 Trapped in mortal solitude 
 Lift the gleaming blade 
 Slice her flesh to shreds 
 Watch the blood flow free 
 Hatred growing stronger 
 None survive my wrath 
 Suffer from the throbbing pain 
 Yield your life to me 
 No apparent motive 
 Just kill and kill again 
 Survive my brutal thrashing 
 I'll hunt you till the end 
 My life's a constant battle 
 The rage of many men 
 Homicidal maniac... 
 Kill the preacher's only son 
 Watch the infant die 
 Bodily dismemberment 
 Drink the purest blood 
 Unrelenting need to kill 
 Death upon you now 
 Anxiously awaiting 
 Next in line 
 No apparent motive 
 Just kill and kill again 
 Survive my brutal thrashing 
 I'll hunt you till the end 
 My life's a constant battle 
 The rage of many men 
 Homicidal maniac... 
 Kill again"
16,Slayer,metal,At Dawn They Sleep,"Awakened I have become, light now slips away 
 Manipulate your mind, darkness is my slave 
 Taste the sins of Hell, the blood that I so crave 
 The last thing that you see is the hunger in my eyes 
 Blood sucking creatures of the night 
 Nocturnal spectre hiding from the light 
 Cries screaming out every fright 
 Eagerly awaiting plight 
 Apparitions from the pits of Hell 
 Death plagues the streets in which they dwell 
 Demented lust, the secrets they must keep 
 Addicted to your blood, at dawn they sleep 
 Unveil the hidden coffin, lift the lid of terror 
 Feel the deadly cold freeze you from inside 
 Perceiving your intentions to slay the phantom form 
 Raise the stake in malice, you cannot plunge it down 
 Blood sucking creatures of the night 
 Nocturnal spectre hiding from the light 
 Cries screaming out every fright 
 Eagerly awaiting plight 
 Apparitions from the pits of Hell 
 Death plagues the streets in which they dwell 
 Demented lust, the secrets they must keep 
 Addicted to your blood, at dawn they sleep 
 Beware the image unseen 
 Stalks your soul, your corpse's redeem 
 Eternal damnation you just reward 
 A servant of our Lord by your accord 
 Admonish of the cruciform 
 Impalement, immortality's scorned 
 Rise hold fast your faith 
 To lie dormant is certain death 
 Driven by the instinct of centuries of horror 
 Implanted along the brain of the sickening parasite 
 Linked together by one trait, the Hell-filled need to kill 
 Kill, kill, kill, kill 
 Emerging from their Hellish tomb, taking flight amidst the night 
 The evening skies are raining death 
 Swooping down from shadowed skies taking simple human form 
 Shed their wings to stalk the mortal man 
 Lock their jaws into your veins, Satanic soldiers strike their prey 
 Leaving corpses waiting for the change 
 Blood dripping from the jaws of death not enough to satisfy 
 They must drain your soul of life"
17,Slayer,metal,Praise Of Death,"Deceased in mind decree of Death 
 Blackened heart baptized in fire 
 Exertion now need to blitz 
 Vicious ways brought up in Hell 
 Draw the line Life or Death 
 Potent thrust excessive pain 
 Massive dose adrenalin 
 Minor threat can not decline 
 Stricken to live, Hell on Earth 
 Shackled and bound we lie 
 Praise of Death life's a dream 
 We're only living to die 
 Victim of life insanity lives 
 Deep in shock intensive care 
 Tables turned blast of strength 
 Kill at once time to prevail 
 Begin to crank feel the rush 
 Start to rage take to extremes 
 Push too far overkill 
 Time to die no way to win 
 Running and hunting and slashing 
 And crushing and searching 
 And seeing and stabbing and shooting 
 And thrashing and smashing and 
 Burning destroying and killing 
 And bleeding and pleading then Death 
 At Mach ten velocity 
 Pressure builds can't take the strain 
 Life blood flows to its grave 
 Dripping sweat, Death shall erase 
 Time to think time to breath 
 Feel the pulse life will expire 
 Surging speed Hell afast 
 Cardiac cease to exist"
18,Slayer,metal,Necrophiliac,"Mortuaries, dead of night 
 My body starts to rise 
 In my mind the horror lives 
 To feel death deep inside 
 Relentless lust of rotting flesh 
 To thrash the tomb she lies 
 Heathen whore of Satan's wrath 
 I spit at your demise 
 Virgin child now drained of life 
 Your soul cannot be free 
 Not given the chance to rot in Hell 
 Satan's cross points to Hell 
 The earth I must uncover 
 A passion grows to feast upon 
 The frozen blood inside her 
 I feel the urge the growing need 
 To fuck this sinful corpse 
 My tasks complete the bitch's soul 
 Lies raped in demonic lust 
 Her stomach bursts the casket breaks 
 The seed has taken form 
 A writhing shape of twisted flesh 
 The Devil's child is thrown 
 Hungry for the smell of Death 
 He rules forbidden evil 
 Vengeance with a frenzied hatred 
 The bastard now must die 
 Lost souls of the dead 
 Form legions that burst through Hell's Gates 
 Death of one sacrifice 
 To avenge the raped corpse from the grave 
 Blood of one mortal man 
 The fire grows stronger within 
 Fate of a frenzied lust 
 Lucifer takes my dark soul 
 Down to the fiery pits of Hell 
 Down to the fiery pits of HELL"
19,Slayer,metal,Crypts Of Eternity,"Devious to those unknown 
 He walks below the land 
 Luring victims to their death 
 Perish to the sand 
 Master of the blackened arts 
 Living his decree 
 Thrives amongst the Seven Gates 
 Searching for the keys 
 I have seen the darkened depths of Hell 
 Sorcery beyond the witches' spell 
 Robbed the crypts of Death's eternity 
 Killed the priest and cursed him endlessly 
 Chants of evil incantation 
 Fill the murky night 
 Free the Devil's knights of Hell 
 Unleash their growing spite 
 Directing power forcibly 
 The fire of Hell is cast 
 Resurrect from crypts of Death 
 A demon from the past 
 I have seen the darkened depths of Hell 
 Sorcery beyond the witches' spell 
 Robbed the crypts of Death's eternity 
 Killed the priest and cursed him endlessly 
 Cringe with fear 
 Violate the unbroken seal of Hell 
 Death will come searching for 
 Your mere soul 
 Still you are eager to seek your fate 
 All that lie here are remains of Death 
 Grinding bones, screaming skulls 
 Broken by the lapse of time 
 Decay to powder, ashes to dust 
 Diminishing, disintegrating 
 Man's soul and mind 
 Empty space tracks throughout 
 I make my claim 
 Disease engulfs, covers the world 
 My kingdom, my domain"
20,Slayer,metal,Hardening Of The Arteries,"Fear runs wild in the veins of the world 
 The hate turns the skies jet black 
 Death is assured in future plans 
 Why live if there's nothing there 
 Spectors of doom await the moment 
 The mallet is sure and precise 
 Cover the crypts of all mankind 
 With cloven hoove begone 
 Sadistic minds 
 Delay the death 
 Of twisted life 
 Malicious world 
 The crippled youth try in dismay 
 To sabotage the carcass Earth 
 All new life must perish below 
 Existence now is futile 
 Decrepit breath, vile in its stench 
 A world in decay 
 Transgressor is as one 
 Sadistic minds 
 Delay the death 
 Of twisted life 
 Malicious world 
 Convulsions take the world in hand 
 Paralysis destroys 
 Nobody's out there to save us 
 Brutal seizure now we die"
21,Slayer,metal,Angel Of Death,"Auschwitz, the meaning of pain 
 The way that I want you to die 
 Slow death, immense decay 
 Showers that cleanse you of your life 
 Forced in like cattle, you run 
 Stripped of your life's worth 
 Human mice, for the Angel of Death 
 Four hundred thousand more to die 
 Angel of Death 
 Monarch to the kingdom of the dead 
 Sadistic, surgeon of demise 
 Sadist of the noblest blood 
 Destroying without mercy 
 To benefit the Aryan race 
 Surgery with no anesthesia 
 Feel the knife pierce you intensely 
 Inferior, no use to mankind 
 Strapped down screaming out to die 
 Angel of Death 
 Monarch to the kingdom of the dead 
 Infamous butcher 
 Angel of Death 
 Pumped with fluid, inside your brain 
 Pressure in your skull begins pushing through your eyes 
 Burning flesh drips away 
 Test of heat burns your skin, your mind starts to boil 
 Frigid cold, cracks your limbs 
 How long can you last in this frozen water burial? 
 Sewn together, joining heads 
 Just a matter of time 'til you rip yourselves apart 
 Millions laid out in their crowded tombs 
 Sickening ways to achieve the holocaust 
 Seas of blood, bury life 
 Smell your death as it burns deep inside of you 
 Abacinate, eyes that bleed 
 Praying for the end of your wide awake nightmare 
 Wings of pain reach out for you 
 His face of death staring down, your blood's running cold 
 Injecting cells, dying eyes 
 Feeding on the screams of the mutant he's creating 
 Pathetic harmless victims left to die 
 Rancid Angel of Death flying free 
 Angel of Death 
 Monarch to the kingdom of the dead 
 Infamous butcher 
 Angel of Death 
 Angel of Death"
22,Slayer,metal,Piece By Piece,"Modulistic terror 
 A vast sadistic feast 
 The only way to exit 
 Is going piece by piece 
 You have no choice of life or death 
 My face you will not see 
 I'll rip your flesh till there's no breath 
 Dismembered destiny 
 As soon as life has left your corpse 
 I'll make you a part of me 
 No emotion 
 Death is all I see 
 Modulistic terror 
 A vast sadistic feast 
 The only way to exit 
 Is going piece by piece 
 Bones and blood lie on the ground 
 Rotten limbs lie dead 
 Decapitated bodies found 
 On my wall, Your head! 
 On your trail I close the gap 
 One more life that soon won't be 
 No emotion 
 Flesh is all I need 
 Send you to your maker 
 Confront the God you seek 
 A flash of red upon your chest 
 Safety out of reach 
 You have no choice of life or death 
 My face you will not see 
 I'll rip your flesh till there's no breath 
 Dismembered destiny 
 Modulistic terror 
 A vast sadistic feast 
 There's only one way out of here 
 Piece by piece"
23,Slayer,metal,Necrophobic,"Strangulation, Mutilation, Cancer of the brain 
 Limb dissection, Amputation, From a mind deranged 
 Asphyxiation, Suffocation, Gasping for air 
 Explain to me the feeling after sitting in the chair? 
 Ripping apart 
 Severing flesh 
 Gouging eyes 
 Tearing limb from limb 
 Experimentation, Slow infection, Internal decay 
 Execution, Need transfusion, Body rots away 
 Sliced incision, Zero vision, Loss of vital signs 
 Skin contortion, Bone erosion, Your life becomes your fine 
 Ripping apart 
 Severing flesh 
 Gouging eyes 
 Tearing limb from limb 
 Strangulation, Mutilation, Cancer of the brain 
 Limb dissection, Amputation, From a mind deranged 
 Asphyxiation, Suffocation, Gasping for air 
 Explain to me the feeling after sitting in the chair 
 Sliced incision, Zero vision, Loss of vital signs 
 Skin contortion, Bone erosion, Your life becomes your fine 
 Necrophobic can't control the paranoia 
 Scared to die"
24,Slayer,metal,Altar Of Sacrifice,"Waiting the hour destined to die 
 Here on the table of hell 
 A figure in white unknown by man 
 Approaching the altar of death 
 High priest awaiting dagger in hand 
 Spilling the pure virgin blood 
 Satan's slaughter, Ceremonial death 
 Answer his every command 
 Death will come easy just close your eyes 
 Dream of the friends you will see 
 Heavenly failure losing again 
 Move on to a new form of life 
 Altar of sacrifice, curse of the damned 
 Confronting the evil you dread 
 Coalesce into one your chattel and soul 
 Soon you will meet the undead 
 (Altar of sacrifice, curse of the damned 
 Confronting the evil you dread 
 Coalesce into one your chattel and soul 
 Soon you will meet the undead) 
 Enter to the realm of Satan! 
 Blood turning black, the change has begun 
 Feeling the hatred of all damned in Hell 
 Flesh starts to burn, twist and deform 
 Eyes dripping blood realization of death 
 Transforming of five toes to two 
 Learn the sacred words of praise, Hail Satan 
 A gift of powers disposed upon you 
 Use them when you feel the need 
 Master the forces and powers of Satan 
 Controlling the creature's instinct 
 Drawn to the castles that float in the sky 
 Learn to resist the temptation 
 Watching the angels sift through the heavens 
 Endlessly search (ing) for salvation"
25,Slayer,metal,Jesus Saves,"You go to the church, You kiss the cross 
 You will be saved at any cost 
 You have your own reality 
 Christianity 
 You spend your life just kissing ass 
 A trait that's grown as time has passed 
 You think the world will end today 
 You praise the Lord, It's all you say 
 Jesus saves, Listen to you pray 
 You think you'll see the pearly gates 
 When death takes you away 
 For all respect you cannot lust 
 In an invisible man you place your trust 
 Indirect dependency 
 Eternal attempt at amnesty 
 He will decide who lives and dies 
 Depopulate Satanas rise 
 You will be an accessory 
 Irreverence and blasphemy 
 Jesus saves, No need to pray 
 The gates of pearl have turned to gold 
 It seems you've lost your way 
 Jesus saves, No words of praise 
 No promised land to take you to 
 There is no other way"
26,Slayer,metal,Criminally Insane,"Night will come and I will follow 
 All my victims, no tomorrow 
 Make it fast, your time of sorrow 
 On his trail, I'll make you follow 
 Quarters for the criminally insane 
 The sentence read for life, I must remain 
 The path I chose has led me to my grave 
 To try again, I'd have no other way 
 Quarters for the criminally insane 
 Escape for me has fast become a game 
 Soon to be, I'll leave without a trace 
 Endangered species end the human race 
 Branded in pain, marked criminally insane 
 Locked away and kept restrained 
 Disapprobation but what have I done? 
 I have yet only just begun to take your fucking lives 
 Night will come and I will follow 
 All my victims, no tomorrow 
 Make it fast, your time of sorrow 
 On his trail, I'll make you follow"
27,Slayer,metal,Reborn,"Convicted witch my life will end 
 At midnight on the stake 
 My dedicated life was spent 
 To insubordinate 
 Secured by lock inside a cell 
 Imprisoned for no crime 
 These shackles will be useless 
 When your life is out of time 
 Incantation spell gone by 
 I will see life again 
 My deals were made eternally 
 I signed the book of red 
 My rage will be unleashed again 
 Burning the next morn 
 Death means nothing, there is no end 
 I will be reborn 
 No gift of exile in my fate 
 I'll get no amnesty 
 I can't control my destiny 
 There is no habitual need 
 Proclaim my death, to end my wrath 
 It takes more than one try 
 Indulge your ineffective curse 
 I will never die 
 You think by killing me tonight 
 My powers will not rise 
 There'll be nowhere for you to run 
 When my hatred comes to life 
 Condemned to fill the prophecy 
 Allowing no first born 
 Defy your morbid declaration 
 Leave you ripped and torn 
 Count your blessing would be priest 
 As I burn upon the stake 
 You'd be forgiven endlessly 
 But your values are all fake 
 Forever servant of my Lord 
 By choice and not submission 
 Maybe now I've made you wonder 
 Am I superstition 
 Incantation spell gone by 
 I will live again 
 My deals will made eternally 
 I signed the book in red 
 My rage will be unleashed again 
 Burning the next morn 
 Death means nothing there is no end 
 I will be reborn"
28,Slayer,metal,Epidemic,"Breeding fast in poverty 
 Infectious driving dormant seed 
 Inside your carcass start to mate 
 Left in charge to dominate 
 Waiting to unfold 
 Raging uncontrolled 
 Adapt a potency 
 Death machine, infest my corpse to be 
 Unyielding kings of agony 
 Test your body chemistry 
 Pulmonary overthrow 
 Possession of your inner throne 
 Invasions quickly override 
 Malicious domineering strike 
 Flood your veins commit slow death 
 Deteriorate your makers met 
 Perpetual demise 
 On a fast decline 
 Killing tendency 
 Epidemic, permanent disease 
 Incapacitate 
 Fall into your fate 
 Pain results in screams 
 Bleed internally 
 Years will pass before it can be cured"
29,Slayer,metal,Postmortem,"Funeral held for the depression of man 
 Holds the key to his own death 
 Entering a tomb of a corpse yet conceived 
 Tighten the tourniquet around your neck 
 Sifting away the debris of hated life 
 Cold touch of death begins to chill your spine 
 Seeking life beyond your perishment 
 Repeating words echoing through your mind 
 Chanting lines of blind witchery 
 To save yourself from extinction 
 Wanting to die is your reason to live 
 New life born from the oppressed 
 Taste your blood as it trickles through the air 
 Another casualty beyond the shadows you fall 
 Losing ground, the fate you feel it draws near 
 Fatality, reality, you await the final call 
 My sinful glare at nothing holds thoughts of death behind it 
 Skeletons in my mind commence tearing at my sanity 
 Vessels in my brain carry death until my birth 
 Come and die with me forever 
 Share insanity 
 Do you want to die! 
 The waves of blood are rushing near, pounding at the walls of lies 
 Turning off my sanity, reaching back into my mind 
 Non-rising body from the grave showing new reality 
 What I am, what I want, I'm only after death"
